time,event_type,entity_id,details
1788859706.216,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859706.216,RadioObservation,1->2,"condition=NORMAL, rssi=-39.277, snr=80.723, pdr=1.00"
1788859706.216,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.359, snr=73.641, pdr=0.67"
1788859706.216,RadioObservation,1->2,"condition=NORMAL, rssi=-39.277, snr=80.723, pdr=1.00"
1788859706.216,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.80"
1788859706.216,RadioObservation,2->1,"condition=NORMAL, rssi=-39.277, snr=80.723, pdr=1.00"
1788859706.216,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.80"
1788859706.216,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.359, snr=73.641, pdr=0.80"
1788859706.216,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.60"
1788859707.419,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859707.419,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859707.419,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859707.419,RadioObservation,1->2,"condition=NORMAL, rssi=-39.277, snr=80.723, pdr=1.00"
1788859707.419,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.364, snr=73.636, pdr=0.60"
1788859707.419,RadioObservation,2->1,"condition=NORMAL, rssi=-39.277, snr=80.723, pdr=1.00"
1788859707.419,RadioObservation,2->3,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859707.419,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.364, snr=73.636, pdr=0.83"
1788859707.419,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.67"
1788859708.473,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859708.473,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859708.473,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859708.473,RadioObservation,1->2,"condition=NORMAL, rssi=-39.277, snr=80.723, pdr=1.00"
1788859708.473,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.367, snr=73.633, pdr=0.80"
1788859708.473,RadioObservation,2->1,"condition=NORMAL, rssi=-39.277, snr=80.723, pdr=1.00"
1788859708.473,RadioObservation,2->3,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859708.473,RadioObservation,3->1,"condition=NORMAL, rssi=-46.367, snr=73.633, pdr=1.00"
1788859708.473,RadioObservation,3->2,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859709.508,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859709.508,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859709.508,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859709.508,RadioObservation,1->2,"condition=NORMAL, rssi=-39.282, snr=80.718, pdr=1.00"
1788859709.508,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.370, snr=73.630, pdr=0.80"
1788859709.508,RadioObservation,2->1,"condition=NORMAL, rssi=-39.282, snr=80.718, pdr=1.00"
1788859709.508,RadioObservation,2->3,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859709.508,RadioObservation,3->1,"condition=NORMAL, rssi=-46.370, snr=73.630, pdr=1.00"
1788859709.508,RadioObservation,3->2,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859710.548,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859710.548,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859710.548,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859710.548,RadioObservation,1->2,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859710.548,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.372, snr=73.628, pdr=0.80"
1788859710.548,RadioObservation,2->1,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859710.548,RadioObservation,2->3,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859710.548,RadioObservation,3->1,"condition=NORMAL, rssi=-46.372, snr=73.628, pdr=1.00"
1788859710.548,RadioObservation,3->2,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859711.573,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859711.573,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859711.573,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859711.573,RadioObservation,1->2,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859711.573,RadioObservation,1->3,"condition=NORMAL, rssi=-46.370, snr=73.630, pdr=1.00"
1788859711.573,RadioObservation,2->1,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859711.573,RadioObservation,2->3,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859711.573,RadioObservation,3->1,"condition=NORMAL, rssi=-46.370, snr=73.630, pdr=1.00"
1788859711.573,RadioObservation,3->2,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859712.576,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859712.576,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859712.576,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859712.576,RadioObservation,1->2,"condition=NORMAL, rssi=-39.315, snr=80.685, pdr=1.00"
1788859712.576,RadioObservation,1->3,"condition=NORMAL, rssi=-46.364, snr=73.636, pdr=1.00"
1788859712.576,RadioObservation,2->1,"condition=NORMAL, rssi=-39.315, snr=80.685, pdr=1.00"
1788859712.576,RadioObservation,2->3,"condition=NORMAL, rssi=-39.264, snr=80.736, pdr=1.00"
1788859712.576,RadioObservation,3->1,"condition=NORMAL, rssi=-46.364, snr=73.636, pdr=1.00"
1788859712.576,RadioObservation,3->2,"condition=NORMAL, rssi=-39.264, snr=80.736, pdr=1.00"
1788859713.644,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859713.644,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859713.644,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859713.644,RadioObservation,1->2,"condition=NORMAL, rssi=-39.316, snr=80.684, pdr=1.00"
1788859713.644,RadioObservation,1->3,"condition=NORMAL, rssi=-46.361, snr=73.639, pdr=1.00"
1788859713.644,RadioObservation,2->1,"condition=NORMAL, rssi=-39.316, snr=80.684, pdr=1.00"
1788859713.644,RadioObservation,2->3,"condition=NORMAL, rssi=-39.257, snr=80.743, pdr=1.00"
1788859713.644,RadioObservation,3->1,"condition=NORMAL, rssi=-46.361, snr=73.639, pdr=1.00"
1788859713.644,RadioObservation,3->2,"condition=NORMAL, rssi=-39.257, snr=80.743, pdr=1.00"
1788859714.688,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859714.688,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859714.688,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859714.688,RadioObservation,1->2,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859714.688,RadioObservation,1->3,"condition=NORMAL, rssi=-46.359, snr=73.641, pdr=1.00"
1788859714.688,RadioObservation,2->1,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859714.688,RadioObservation,2->3,"condition=NORMAL, rssi=-39.267, snr=80.733, pdr=1.00"
1788859714.688,RadioObservation,3->1,"condition=NORMAL, rssi=-46.359, snr=73.641, pdr=1.00"
1788859714.688,RadioObservation,3->2,"condition=NORMAL, rssi=-39.267, snr=80.733, pdr=1.00"
1788859715.751,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859715.751,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859715.751,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859715.751,RadioObservation,1->2,"condition=NORMAL, rssi=-39.297, snr=80.703, pdr=1.00"
1788859715.751,RadioObservation,1->3,"condition=NORMAL, rssi=-46.361, snr=73.639, pdr=1.00"
1788859715.751,RadioObservation,2->1,"condition=NORMAL, rssi=-39.297, snr=80.703, pdr=1.00"
1788859715.751,RadioObservation,2->3,"condition=NORMAL, rssi=-39.277, snr=80.723, pdr=1.00"
1788859715.751,RadioObservation,3->1,"condition=NORMAL, rssi=-46.361, snr=73.639, pdr=1.00"
1788859715.751,RadioObservation,3->2,"condition=NORMAL, rssi=-39.277, snr=80.723, pdr=1.00"
1788859716.839,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859716.839,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859716.839,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859716.839,RadioObservation,1->2,"condition=NORMAL, rssi=-39.292, snr=80.708, pdr=1.00"
1788859716.839,RadioObservation,1->3,"condition=NORMAL, rssi=-46.358, snr=73.642, pdr=1.00"
1788859716.839,RadioObservation,2->1,"condition=NORMAL, rssi=-39.292, snr=80.708, pdr=1.00"
1788859716.839,RadioObservation,2->3,"condition=NORMAL, rssi=-39.276, snr=80.724, pdr=1.00"
1788859716.839,RadioObservation,3->1,"condition=NORMAL, rssi=-46.358, snr=73.642, pdr=1.00"
1788859716.839,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.276, snr=80.724, pdr=0.80"
1788859716.839,RadioObservation,3->1,"condition=NORMAL, rssi=-46.358, snr=73.642, pdr=1.00"
1788859716.839,RadioObservation,1->2,"condition=NORMAL, rssi=-39.292, snr=80.708, pdr=1.00"
1788859717.957,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859717.957,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859717.957,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859717.957,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.83"
1788859717.957,RadioObservation,1->3,"condition=NORMAL, rssi=-46.362, snr=73.638, pdr=1.00"
1788859717.957,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.284, snr=80.716, pdr=0.83"
1788859717.957,RadioObservation,1->3,"condition=NORMAL, rssi=-46.362, snr=73.638, pdr=1.00"
1788859717.957,RadioObservation,2->1,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859717.957,RadioObservation,2->3,"condition=NORMAL, rssi=-39.284, snr=80.716, pdr=1.00"
1788859717.957,RadioObservation,3->1,"condition=NORMAL, rssi=-46.362, snr=73.638, pdr=1.00"
1788859717.957,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.284, snr=80.716, pdr=0.83"
1788859717.957,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.296, snr=80.704, pdr=0.83"
1788859717.957,RadioObservation,1->3,"condition=NORMAL, rssi=-46.367, snr=73.633, pdr=1.00"
1788859717.957,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.296, snr=80.704, pdr=0.80"
1788859717.957,RadioObservation,2->3,"condition=NORMAL, rssi=-39.291, snr=80.709, pdr=1.00"
1788859717.957,RadioObservation,3->1,"condition=NORMAL, rssi=-46.367, snr=73.633, pdr=1.00"
1788859717.957,RadioObservation,2->3,"condition=NORMAL, rssi=-39.291, snr=80.709, pdr=1.00"
1788859717.957,RadioObservation,3->1,"condition=NORMAL, rssi=-46.367, snr=73.633, pdr=1.00"
1788859717.957,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.291, snr=80.709, pdr=0.80"
1788859719.147,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859719.147,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859719.147,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859719.147,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.304, snr=80.696, pdr=0.80"
1788859719.147,RadioObservation,1->3,"condition=NORMAL, rssi=-46.374, snr=73.626, pdr=1.00"
1788859719.147,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.304, snr=80.696, pdr=0.75"
1788859719.147,RadioObservation,2->3,"condition=NORMAL, rssi=-39.296, snr=80.704, pdr=1.00"
1788859719.147,RadioObservation,3->1,"condition=NORMAL, rssi=-46.374, snr=73.626, pdr=1.00"
1788859719.147,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.296, snr=80.704, pdr=0.80"
1788859720.296,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859720.296,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859720.296,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859720.296,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.304, snr=80.696, pdr=0.80"
1788859720.296,RadioObservation,1->3,"condition=NORMAL, rssi=-46.372, snr=73.628, pdr=1.00"
1788859720.296,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.304, snr=80.696, pdr=0.75"
1788859720.296,RadioObservation,2->3,"condition=NORMAL, rssi=-39.291, snr=80.709, pdr=1.00"
1788859720.296,RadioObservation,3->1,"condition=NORMAL, rssi=-46.372, snr=73.628, pdr=1.00"
1788859720.296,RadioObservation,3->2,"condition=NORMAL, rssi=-39.291, snr=80.709, pdr=1.00"
1788859721.410,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859721.410,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859721.410,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859721.410,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.304, snr=80.696, pdr=0.83"
1788859721.410,RadioObservation,1->3,"condition=NORMAL, rssi=-46.366, snr=73.634, pdr=1.00"
1788859721.410,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.304, snr=80.696, pdr=0.80"
1788859721.410,RadioObservation,2->3,"condition=NORMAL, rssi=-39.280, snr=80.720, pdr=1.00"
1788859721.410,RadioObservation,3->1,"condition=NORMAL, rssi=-46.366, snr=73.634, pdr=1.00"
1788859721.410,RadioObservation,3->2,"condition=NORMAL, rssi=-39.280, snr=80.720, pdr=1.00"
1788859722.455,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859722.455,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859722.455,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859722.455,RadioObservation,1->2,"condition=NORMAL, rssi=-39.297, snr=80.703, pdr=1.00"
1788859722.455,RadioObservation,1->3,"condition=NORMAL, rssi=-46.370, snr=73.630, pdr=1.00"
1788859722.455,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.297, snr=80.703, pdr=0.80"
1788859722.455,RadioObservation,2->3,"condition=NORMAL, rssi=-39.297, snr=80.703, pdr=1.00"
1788859722.455,RadioObservation,3->1,"condition=NORMAL, rssi=-46.370, snr=73.630, pdr=1.00"
1788859722.455,RadioObservation,3->2,"condition=NORMAL, rssi=-39.297, snr=80.703, pdr=1.00"
1788859723.563,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859723.563,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859723.563,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859723.563,RadioObservation,1->2,"condition=NORMAL, rssi=-39.304, snr=80.696, pdr=1.00"
1788859723.563,RadioObservation,1->3,"condition=NORMAL, rssi=-46.378, snr=73.622, pdr=1.00"
1788859723.563,RadioObservation,2->1,"condition=NORMAL, rssi=-39.304, snr=80.696, pdr=1.00"
1788859723.563,RadioObservation,2->3,"condition=NORMAL, rssi=-39.307, snr=80.693, pdr=1.00"
1788859723.563,RadioObservation,3->1,"condition=NORMAL, rssi=-46.378, snr=73.622, pdr=1.00"
1788859723.563,RadioObservation,3->2,"condition=NORMAL, rssi=-39.307, snr=80.693, pdr=1.00"
1788859724.627,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859724.627,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859724.627,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859724.627,RadioObservation,1->2,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859724.627,RadioObservation,1->3,"condition=NORMAL, rssi=-46.375, snr=73.625, pdr=1.00"
1788859724.627,RadioObservation,2->1,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859724.627,RadioObservation,2->3,"condition=NORMAL, rssi=-39.307, snr=80.693, pdr=1.00"
1788859724.627,RadioObservation,3->1,"condition=NORMAL, rssi=-46.375, snr=73.625, pdr=1.00"
1788859724.627,RadioObservation,3->2,"condition=NORMAL, rssi=-39.307, snr=80.693, pdr=1.00"
1788859725.641,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859725.641,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859725.641,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859725.641,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.80"
1788859725.641,RadioObservation,1->3,"condition=NORMAL, rssi=-46.365, snr=73.635, pdr=1.00"
1788859725.641,RadioObservation,3->2,"condition=NORMAL, rssi=-39.306, snr=80.694, pdr=1.00"
1788859725.641,RadioObservation,1->3,"condition=NORMAL, rssi=-46.365, snr=73.635, pdr=1.00"
1788859725.641,RadioObservation,2->1,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859725.641,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.306, snr=80.694, pdr=0.80"
1788859725.641,RadioObservation,2->1,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859725.641,RadioObservation,1->3,"condition=NORMAL, rssi=-46.365, snr=73.635, pdr=1.00"
1788859725.641,RadioObservation,3->1,"condition=NORMAL, rssi=-46.365, snr=73.635, pdr=1.00"
1788859725.641,RadioObservation,3->2,"condition=NORMAL, rssi=-39.306, snr=80.694, pdr=1.00"
1788859726.683,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859726.683,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859726.683,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859726.683,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.297, snr=80.703, pdr=0.80"
1788859726.683,RadioObservation,1->3,"condition=NORMAL, rssi=-46.355, snr=73.645, pdr=0.86"
1788859726.683,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.297, snr=80.703, pdr=0.80"
1788859726.683,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.301, snr=80.699, pdr=0.80"
1788859726.683,RadioObservation,2->1,"condition=NORMAL, rssi=-39.297, snr=80.703, pdr=1.00"
1788859726.683,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.301, snr=80.699, pdr=0.80"
1788859726.683,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.355, snr=73.645, pdr=0.75"
1788859726.683,RadioObservation,3->2,"condition=NORMAL, rssi=-39.301, snr=80.699, pdr=1.00"
1788859726.683,RadioObservation,2->1,"condition=NORMAL, rssi=-39.297, snr=80.703, pdr=1.00"
1788859726.683,RadioObservation,3->2,"condition=NORMAL, rssi=-39.301, snr=80.699, pdr=1.00"
1788859727.712,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859727.712,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859727.712,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859727.712,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.333, snr=80.667, pdr=0.80"
1788859727.712,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.355, snr=73.645, pdr=0.67"
1788859727.712,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.333, snr=80.667, pdr=0.83"
1788859727.712,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.297, snr=80.703, pdr=0.80"
1788859727.712,RadioObservation,2->1,"condition=NORMAL, rssi=-39.333, snr=80.667, pdr=1.00"
1788859727.712,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.297, snr=80.703, pdr=0.83"
1788859727.712,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.355, snr=73.645, pdr=0.75"
1788859727.712,RadioObservation,3->2,"condition=NORMAL, rssi=-39.297, snr=80.703, pdr=1.00"
1788859728.758,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859728.758,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859728.758,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859728.758,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.387, snr=80.613, pdr=0.83"
1788859728.758,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.369, snr=73.631, pdr=0.67"
1788859728.758,RadioObservation,2->1,"condition=NORMAL, rssi=-39.387, snr=80.613, pdr=1.00"
1788859728.758,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.301, snr=80.699, pdr=0.83"
1788859728.758,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.369, snr=73.631, pdr=0.75"
1788859728.758,RadioObservation,3->2,"condition=NORMAL, rssi=-39.301, snr=80.699, pdr=1.00"
1788859729.785,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859729.785,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859729.785,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859729.785,RadioObservation,1->2,"condition=NORMAL, rssi=-39.443, snr=80.557, pdr=1.00"
1788859729.785,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.376, snr=73.624, pdr=0.60"
1788859729.785,RadioObservation,2->1,"condition=NORMAL, rssi=-39.443, snr=80.557, pdr=1.00"
1788859729.785,RadioObservation,2->3,"condition=NORMAL, rssi=-39.302, snr=80.698, pdr=1.00"
1788859729.785,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.376, snr=73.624, pdr=0.75"
1788859729.785,RadioObservation,3->2,"condition=NORMAL, rssi=-39.302, snr=80.698, pdr=1.00"
1788859730.801,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859730.801,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859730.801,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859730.801,RadioObservation,1->2,"condition=NORMAL, rssi=-39.497, snr=80.503, pdr=1.00"
1788859730.801,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.388, snr=73.612, pdr=0.50"
1788859730.801,RadioObservation,1->2,"condition=NORMAL, rssi=-39.497, snr=80.503, pdr=1.00"
1788859730.801,RadioObservation,2->3,"condition=NORMAL, rssi=-39.283, snr=80.717, pdr=1.00"
1788859730.801,RadioObservation,2->1,"condition=NORMAL, rssi=-39.497, snr=80.503, pdr=1.00"
1788859730.801,RadioObservation,2->3,"condition=NORMAL, rssi=-39.283, snr=80.717, pdr=1.00"
1788859730.801,RadioObservation,3->1,"condition=NORMAL, rssi=-46.388, snr=73.612, pdr=1.00"
1788859730.801,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.283, snr=80.717, pdr=0.80"
1788859730.801,RadioObservation,3->1,"condition=NORMAL, rssi=-46.388, snr=73.612, pdr=1.00"
1788859730.801,RadioObservation,1->2,"condition=NORMAL, rssi=-39.497, snr=80.503, pdr=1.00"
1788859731.831,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859731.831,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859731.831,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859731.831,RadioObservation,1->2,"condition=NORMAL, rssi=-39.554, snr=80.446, pdr=1.00"
1788859731.831,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.425, snr=73.575, pdr=0.75"
1788859731.831,RadioObservation,2->1,"condition=NORMAL, rssi=-39.554, snr=80.446, pdr=1.00"
1788859731.831,RadioObservation,2->3,"condition=NORMAL, rssi=-39.278, snr=80.722, pdr=1.00"
1788859731.831,RadioObservation,3->1,"condition=NORMAL, rssi=-46.425, snr=73.575, pdr=1.00"
1788859731.831,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.278, snr=80.722, pdr=0.80"
1788859732.861,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859732.861,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859732.861,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859732.861,RadioObservation,1->2,"condition=NORMAL, rssi=-39.589, snr=80.411, pdr=1.00"
1788859732.861,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.492, snr=73.508, pdr=0.80"
1788859732.861,RadioObservation,2->1,"condition=NORMAL, rssi=-39.589, snr=80.411, pdr=1.00"
1788859732.861,RadioObservation,2->3,"condition=NORMAL, rssi=-39.318, snr=80.682, pdr=1.00"
1788859732.861,RadioObservation,3->1,"condition=NORMAL, rssi=-46.492, snr=73.508, pdr=1.00"
1788859732.861,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.318, snr=80.682, pdr=0.80"
1788859733.915,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859733.915,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859733.915,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859733.915,RadioObservation,1->2,"condition=NORMAL, rssi=-39.630, snr=80.370, pdr=0.86"
1788859733.915,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.571, snr=73.429, pdr=0.80"
1788859733.915,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.404, snr=80.596, pdr=0.80"
1788859733.915,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.571, snr=73.429, pdr=0.80"
1788859733.915,RadioObservation,2->1,"condition=NORMAL, rssi=-39.630, snr=80.370, pdr=1.00"
1788859733.915,RadioObservation,2->3,"condition=NORMAL, rssi=-39.404, snr=80.596, pdr=1.00"
1788859733.915,RadioObservation,3->1,"condition=NORMAL, rssi=-46.571, snr=73.429, pdr=1.00"
1788859733.915,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.404, snr=80.596, pdr=0.80"
