time,event_type,entity_id,details
1788859920.693,ScenarioStarted,audisys,seed=42
1788859920.693,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859920.693,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859920.693,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859921.808,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859921.808,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859921.808,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859921.808,RadioObservation,1->2,"condition=NORMAL, rssi=-39.317, snr=80.683, pdr=1.00"
1788859921.808,RadioObservation,1->3,"condition=NORMAL, rssi=-46.391, snr=73.609, pdr=1.00"
1788859921.808,RadioObservation,2->1,"condition=NORMAL, rssi=-39.317, snr=80.683, pdr=1.00"
1788859921.808,RadioObservation,2->3,"condition=NORMAL, rssi=-39.317, snr=80.683, pdr=1.00"
1788859921.808,RadioObservation,3->1,"condition=NORMAL, rssi=-46.391, snr=73.609, pdr=1.00"
1788859921.808,RadioObservation,3->2,"condition=NORMAL, rssi=-39.317, snr=80.683, pdr=1.00"
1788859922.913,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859922.913,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859922.913,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859922.913,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.317, snr=80.683, pdr=0.50"
1788859922.913,RadioObservation,1->3,"condition=NORMAL, rssi=-46.391, snr=73.609, pdr=1.00"
1788859922.913,RadioObservation,3->2,"condition=NORMAL, rssi=-39.317, snr=80.683, pdr=1.00"
1788859922.913,RadioObservation,1->3,"condition=NORMAL, rssi=-46.391, snr=73.609, pdr=1.00"
1788859922.913,RadioObservation,2->1,"condition=NORMAL, rssi=-39.317, snr=80.683, pdr=1.00"
1788859922.913,RadioObservation,2->3,"condition=NORMAL, rssi=-39.317, snr=80.683, pdr=1.00"
1788859922.913,RadioObservation,3->1,"condition=NORMAL, rssi=-46.391, snr=73.609, pdr=1.00"
1788859922.913,RadioObservation,3->2,"condition=NORMAL, rssi=-39.317, snr=80.683, pdr=1.00"
1788859922.913,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.298, snr=80.702, pdr=0.67"
1788859922.913,RadioObservation,1->3,"condition=NORMAL, rssi=-46.375, snr=73.625, pdr=1.00"
1788859922.913,RadioObservation,2->1,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859922.913,RadioObservation,2->3,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859922.913,RadioObservation,3->1,"condition=NORMAL, rssi=-46.375, snr=73.625, pdr=1.00"
1788859922.913,RadioObservation,3->2,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859924.065,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859924.065,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859924.065,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859924.065,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.75"
1788859924.065,RadioObservation,1->3,"condition=NORMAL, rssi=-46.377, snr=73.623, pdr=1.00"
1788859924.065,RadioObservation,2->1,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859924.065,RadioObservation,2->3,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859924.065,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.377, snr=73.623, pdr=0.75"
1788859924.065,RadioObservation,3->2,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859924.065,RadioObservation,2->1,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859924.065,RadioObservation,3->2,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859925.229,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859925.229,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859925.229,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859925.229,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.80"
1788859925.229,RadioObservation,1->3,"condition=NORMAL, rssi=-46.375, snr=73.625, pdr=1.00"
1788859925.229,RadioObservation,2->1,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859925.229,RadioObservation,2->3,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859925.229,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.375, snr=73.625, pdr=0.80"
1788859925.229,RadioObservation,3->2,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859926.365,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859926.365,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859926.365,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859926.365,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.308, snr=80.692, pdr=0.80"
1788859926.365,RadioObservation,1->3,"condition=NORMAL, rssi=-46.375, snr=73.625, pdr=1.00"
1788859926.365,RadioObservation,2->1,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859926.365,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.80"
1788859926.365,RadioObservation,2->1,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859926.365,RadioObservation,1->3,"condition=NORMAL, rssi=-46.375, snr=73.625, pdr=1.00"
1788859926.365,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.375, snr=73.625, pdr=0.80"
1788859926.365,RadioObservation,3->2,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859927.452,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859927.452,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859927.452,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859927.452,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.80"
1788859927.452,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.372, snr=73.628, pdr=0.83"
1788859927.452,TaskCreated,T001,RELAY created for target_1
1788859927.452,RadioObservation,1->3,"condition=NORMAL, rssi=-46.372, snr=73.628, pdr=0.86"
1788859927.452,RadioObservation,2->1,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859927.452,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.80"
1788859927.452,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.372, snr=73.628, pdr=0.80"
1788859927.452,RadioObservation,3->2,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859928.555,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859928.555,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859928.555,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859928.555,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.317, snr=80.683, pdr=0.80"
1788859928.555,RadioObservation,1->3,"condition=NORMAL, rssi=-46.391, snr=73.609, pdr=0.86"
1788859928.555,RadioObservation,2->1,"condition=NORMAL, rssi=-39.317, snr=80.683, pdr=1.00"
1788859928.555,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.317, snr=80.683, pdr=0.80"
1788859928.555,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.391, snr=73.609, pdr=0.80"
1788859928.555,RadioObservation,3->2,"condition=NORMAL, rssi=-39.317, snr=80.683, pdr=1.00"
1788859929.617,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859929.617,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859929.617,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859929.617,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.80"
1788859929.617,RadioObservation,1->3,"condition=NORMAL, rssi=-46.375, snr=73.625, pdr=0.86"
1788859929.617,RadioObservation,2->1,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859929.617,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.298, snr=80.702, pdr=0.80"
1788859929.617,RadioObservation,3->1,"condition=NORMAL, rssi=-46.375, snr=73.625, pdr=1.00"
1788859929.617,RadioObservation,3->2,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859930.625,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859930.625,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859930.625,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859930.625,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.80"
1788859930.625,RadioObservation,1->3,"condition=NORMAL, rssi=-46.377, snr=73.623, pdr=0.86"
1788859930.625,RadioObservation,2->1,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859930.625,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.80"
1788859930.625,RadioObservation,3->1,"condition=NORMAL, rssi=-46.377, snr=73.623, pdr=1.00"
1788859930.625,RadioObservation,3->2,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859931.659,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859931.659,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859931.659,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859931.659,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.80"
1788859931.659,RadioObservation,1->3,"condition=NORMAL, rssi=-46.380, snr=73.620, pdr=0.86"
1788859931.659,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.80"
1788859931.659,RadioObservation,2->3,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859931.659,RadioObservation,3->1,"condition=NORMAL, rssi=-46.380, snr=73.620, pdr=1.00"
1788859931.659,RadioObservation,2->3,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859931.659,RadioObservation,3->1,"condition=NORMAL, rssi=-46.380, snr=73.620, pdr=1.00"
1788859931.659,RadioObservation,3->2,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859932.678,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859932.678,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859932.678,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859932.678,RadioObservation,1->2,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859932.678,RadioObservation,1->3,"condition=NORMAL, rssi=-46.380, snr=73.620, pdr=1.00"
1788859932.678,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.80"
1788859932.678,RadioObservation,2->3,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859932.678,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.380, snr=73.620, pdr=0.83"
1788859932.678,RadioObservation,3->2,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859932.678,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.80"
1788859932.678,RadioObservation,3->2,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859933.706,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859933.706,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859933.706,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859933.706,RadioObservation,1->2,"condition=NORMAL, rssi=-39.308, snr=80.692, pdr=1.00"
1788859933.706,RadioObservation,1->3,"condition=NORMAL, rssi=-46.377, snr=73.623, pdr=1.00"
1788859933.706,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.308, snr=80.692, pdr=0.67"
1788859933.706,RadioObservation,2->3,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859933.706,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.377, snr=73.623, pdr=0.83"
1788859933.706,RadioObservation,2->3,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859933.706,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.377, snr=73.623, pdr=0.83"
1788859933.706,RadioObservation,3->2,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859934.730,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859934.730,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859934.730,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859934.730,RadioObservation,1->2,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859934.730,RadioObservation,1->3,"condition=NORMAL, rssi=-46.372, snr=73.628, pdr=1.00"
1788859934.730,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.40"
1788859934.730,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.83"
1788859934.730,RadioObservation,2->3,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=0.86"
1788859934.730,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.372, snr=73.628, pdr=0.83"
1788859934.730,RadioObservation,3->2,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859936.183,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859936.183,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859936.183,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859936.183,RadioObservation,1->2,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859936.183,RadioObservation,1->3,"condition=NORMAL, rssi=-46.369, snr=73.631, pdr=1.00"
1788859936.183,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.60"
1788859936.183,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.288, snr=80.712, pdr=0.71"
1788859936.183,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.67"
1788859936.183,RadioObservation,1->3,"condition=NORMAL, rssi=-46.369, snr=73.631, pdr=1.00"
1788859936.183,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.369, snr=73.631, pdr=0.60"
1788859936.183,RadioObservation,3->2,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859936.183,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.71"
1788859936.183,RadioObservation,3->2,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859937.286,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859937.286,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859937.286,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859937.286,RadioObservation,1->2,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859937.286,RadioObservation,1->3,"condition=NORMAL, rssi=-46.364, snr=73.636, pdr=1.00"
1788859937.286,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.298, snr=80.702, pdr=0.71"
1788859937.286,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.282, snr=80.718, pdr=0.67"
1788859937.286,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.364, snr=73.636, pdr=0.80"
1788859937.286,RadioObservation,3->2,"condition=NORMAL, rssi=-39.282, snr=80.718, pdr=1.00"
1788859938.422,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859938.422,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859938.422,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859938.422,RadioObservation,1->2,"condition=NORMAL, rssi=-39.303, snr=80.697, pdr=1.00"
1788859938.422,RadioObservation,1->3,"condition=NORMAL, rssi=-46.364, snr=73.636, pdr=1.00"
1788859938.422,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.303, snr=80.697, pdr=0.83"
1788859938.422,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.277, snr=80.723, pdr=0.67"
